character_names,season,number_in_season,word_count
Lisa Simpson,26,9,115.0
Lisa Simpson,26,10,274.0
Lisa Simpson,26,11,105.0
Lisa Simpson,26,12,259.0
Lisa Simpson,26,13,221.0
Lisa Simpson,26,14,10.0
Lisa Simpson,26,15,49.0
Lisa Simpson,26,16,94.0
Marge Simpson,1,1,373.0
Marge Simpson,1,2,173.0
Marge Simpson,1,3,137.0
Marge Simpson,1,4,326.0
Marge Simpson,1,5,140.0
Marge Simpson,1,6,394.0
Marge Simpson,1,7,191.0
Marge Simpson,1,8,276.0
Marge Simpson,1,9,521.0
Marge Simpson,1,10,312.0
Marge Simpson,1,11,331.0
Marge Simpson,1,12,110.0
Marge Simpson,1,13,378.0
Marge Simpson,2,1,138.0
Marge Simpson,2,2,160.0
Marge Simpson,2,3,382.0
Marge Simpson,2,4,219.0
Marge Simpson,2,5,204.0
Marge Simpson,2,6,206.0
Marge Simpson,2,7,302.0
Marge Simpson,2,8,147.0
Marge Simpson,2,9,668.0
Marge Simpson,2,10,470.0
Marge Simpson,2,11,225.0
Marge Simpson,2,12,585.0
Marge Simpson,2,13,234.0
Marge Simpson,2,14,227.0
Marge Simpson,2,15,112.0
Marge Simpson,2,16,352.0
Marge Simpson,2,17,98.0
Marge Simpson,2,18,455.0
Marge Simpson,2,19,148.0
Marge Simpson,2,20,594.0
Marge Simpson,2,21,203.0
Marge Simpson,2,22,262.0
Marge Simpson,3,1,119.0
Marge Simpson,3,2,196.0
Marge Simpson,3,3,165.0
Marge Simpson,3,4,134.0
Marge Simpson,3,5,262.0
Marge Simpson,3,6,87.0
Marge Simpson,3,7,123.0
Marge Simpson,3,8,296.0
Marge Simpson,3,9,223.0
Marge Simpson,3,10,86.0
Marge Simpson,3,11,180.0
Marge Simpson,3,12,527.0
Marge Simpson,3,13,210.0
Marge Simpson,3,14,338.0
Marge Simpson,3,15,364.0
Marge Simpson,3,16,252.0
Marge Simpson,3,17,103.0
Marge Simpson,3,18,251.0
Marge Simpson,3,19,353.0
Marge Simpson,3,20,372.0
Marge Simpson,3,21,136.0
Marge Simpson,3,22,201.0
Marge Simpson,3,23,107.0
Marge Simpson,3,24,145.0
Marge Simpson,4,1,137.0
Marge Simpson,4,2,524.0
Marge Simpson,4,3,235.0
Marge Simpson,4,4,179.0
Marge Simpson,4,5,150.0
Marge Simpson,4,6,248.0
Marge Simpson,4,7,340.0
Marge Simpson,4,8,190.0
Marge Simpson,4,9,99.0
Marge Simpson,4,10,360.0
Marge Simpson,4,11,143.0
Marge Simpson,4,12,271.0
Marge Simpson,4,13,275.0
Marge Simpson,4,14,136.0
Marge Simpson,4,15,40.0
Marge Simpson,4,16,213.0
Marge Simpson,4,17,95.0
Marge Simpson,4,18,107.0
Marge Simpson,4,19,82.0
Marge Simpson,4,20,154.0
Marge Simpson,4,21,169.0
Marge Simpson,4,22,0.0
Marge Simpson,5,1,57.0
Marge Simpson,5,2,120.0
Marge Simpson,5,3,139.0
Marge Simpson,5,4,132.0
Marge Simpson,5,5,191.0
Marge Simpson,5,6,436.0
Marge Simpson,5,7,250.0
Marge Simpson,5,8,54.0
Marge Simpson,5,9,74.0
Marge Simpson,5,10,235.0
Marge Simpson,5,11,93.0
Marge Simpson,5,12,121.0
Marge Simpson,5,13,134.0
Marge Simpson,5,14,106.0
Marge Simpson,5,15,181.0
Marge Simpson,5,16,106.0
Marge Simpson,5,17,202.0
Marge Simpson,5,18,196.0
Marge Simpson,5,19,75.0
Marge Simpson,5,20,119.0
Marge Simpson,5,21,318.0
Marge Simpson,5,22,337.0
Marge Simpson,6,1,99.0
Marge Simpson,6,2,229.0
Marge Simpson,6,3,667.0
Marge Simpson,6,4,519.0
Marge Simpson,6,5,28.0
Marge Simpson,6,6,214.0
Marge Simpson,6,7,163.0
Marge Simpson,6,8,308.0
Marge Simpson,6,9,296.0
Marge Simpson,6,10,251.0
Marge Simpson,6,11,545.0
Marge Simpson,6,12,170.0
Marge Simpson,6,13,312.0
Marge Simpson,6,14,88.0
Marge Simpson,6,15,24.0
Marge Simpson,6,16,259.0
Marge Simpson,6,17,255.0
Marge Simpson,6,18,349.0
Marge Simpson,6,19,153.0
Marge Simpson,6,20,380.0
Marge Simpson,6,21,189.0
Marge Simpson,6,22,114.0
Marge Simpson,6,23,635.0
Marge Simpson,6,24,233.0
Marge Simpson,6,25,136.0
Marge Simpson,7,1,179.0
Marge Simpson,7,2,19.0
Marge Simpson,7,3,437.0
Marge Simpson,7,4,74.0
Marge Simpson,7,5,197.0
Marge Simpson,7,6,162.0
Marge Simpson,7,7,230.0
Marge Simpson,7,8,175.0
Marge Simpson,7,9,98.0
Marge Simpson,7,10,141.0
Marge Simpson,7,11,512.0
Marge Simpson,7,12,106.0
Marge Simpson,7,13,137.0
Marge Simpson,7,14,799.0
Marge Simpson,7,15,114.0
Marge Simpson,7,16,47.0
Marge Simpson,7,17,122.0
Marge Simpson,7,18,141.0
Marge Simpson,7,19,120.0
Marge Simpson,7,20,233.0
Marge Simpson,7,21,78.0
Marge Simpson,7,22,31.0
Marge Simpson,7,23,96.0
Marge Simpson,7,24,183.0
Marge Simpson,7,25,323.0
Marge Simpson,8,1,120.0
Marge Simpson,8,2,248.0
Marge Simpson,8,3,253.0
Marge Simpson,8,4,220.0
Marge Simpson,8,5,414.0
Marge Simpson,8,6,544.0
Marge Simpson,8,7,89.0
Marge Simpson,8,8,193.0
Marge Simpson,8,9,318.0
Marge Simpson,8,10,166.0
Marge Simpson,8,11,563.0
Marge Simpson,8,12,61.0
Marge Simpson,8,13,272.0
Marge Simpson,8,14,121.0
Marge Simpson,8,15,337.0
Marge Simpson,8,16,64.0
Marge Simpson,8,17,226.0
Marge Simpson,8,18,248.0
Marge Simpson,8,19,8.0
Marge Simpson,8,20,210.0
Marge Simpson,8,21,88.0
Marge Simpson,8,22,527.0
Marge Simpson,8,23,159.0
Marge Simpson,8,24,162.0
Marge Simpson,8,25,166.0
Marge Simpson,9,1,214.0
Marge Simpson,9,2,166.0
Marge Simpson,9,3,457.0
Marge Simpson,9,4,228.0
Marge Simpson,9,5,310.0
Marge Simpson,9,6,196.0
Marge Simpson,9,7,162.0
Marge Simpson,9,8,168.0
Marge Simpson,9,9,629.0
Marge Simpson,9,10,359.0
Marge Simpson,9,11,130.0
Marge Simpson,9,12,340.0
Marge Simpson,9,13,293.0
Marge Simpson,9,14,94.0
Marge Simpson,9,15,146.0
Marge Simpson,9,16,71.0
Marge Simpson,9,17,141.0
Marge Simpson,9,18,239.0
Marge Simpson,9,19,67.0
Marge Simpson,9,20,53.0
Marge Simpson,9,21,188.0
Marge Simpson,9,22,216.0
Marge Simpson,9,23,126.0
Marge Simpson,9,24,181.0
Marge Simpson,9,25,454.0
Marge Simpson,10,1,179.0
Marge Simpson,10,2,253.0
Marge Simpson,10,3,422.0
Marge Simpson,10,4,286.0
Marge Simpson,10,5,103.0
Marge Simpson,10,6,123.0
Marge Simpson,10,7,294.0
Marge Simpson,10,8,217.0
Marge Simpson,10,9,96.0
Marge Simpson,10,10,99.0
Marge Simpson,10,11,161.0
Marge Simpson,10,12,149.0
Marge Simpson,10,13,308.0
Marge Simpson,10,14,403.0
Marge Simpson,10,15,473.0
Marge Simpson,10,16,192.0
Marge Simpson,10,17,381.0
Marge Simpson,10,18,177.0
Marge Simpson,10,19,396.0
Marge Simpson,10,20,94.0
Marge Simpson,10,21,183.0
Marge Simpson,10,22,169.0
Marge Simpson,10,23,253.0
Marge Simpson,11,1,234.0
Marge Simpson,11,2,377.0
Marge Simpson,11,3,83.0
Marge Simpson,11,4,122.0
Marge Simpson,11,5,292.0
Marge Simpson,11,6,130.0
Marge Simpson,11,7,181.0
Marge Simpson,11,8,323.0
Marge Simpson,11,9,55.0
Marge Simpson,11,10,312.0
Marge Simpson,11,11,82.0
Marge Simpson,11,12,260.0
Marge Simpson,11,13,255.0
Marge Simpson,11,14,108.0
Marge Simpson,11,15,114.0
Marge Simpson,11,16,82.0
Marge Simpson,11,17,139.0
Marge Simpson,11,18,181.0
Marge Simpson,11,19,354.0
Marge Simpson,11,20,274.0
Marge Simpson,11,21,648.0
Marge Simpson,11,22,263.0
Marge Simpson,12,1,180.0
Marge Simpson,12,2,147.0
Marge Simpson,12,3,97.0
Marge Simpson,12,4,188.0
Marge Simpson,12,5,114.0
Marge Simpson,12,6,74.0
Marge Simpson,12,7,247.0
Marge Simpson,12,8,79.0
Marge Simpson,12,9,64.0
Marge Simpson,12,10,627.0
Marge Simpson,12,11,63.0
Marge Simpson,12,12,387.0
Marge Simpson,12,13,44.0
Marge Simpson,12,14,83.0
Marge Simpson,12,15,167.0
Marge Simpson,12,16,220.0
Marge Simpson,12,17,192.0
Marge Simpson,12,18,209.0
Marge Simpson,12,19,101.0
Marge Simpson,12,20,77.0
Marge Simpson,12,21,105.0
Marge Simpson,13,1,214.0
Marge Simpson,13,2,319.0
Marge Simpson,13,3,69.0
Marge Simpson,13,4,75.0
Marge Simpson,13,5,312.0
Marge Simpson,13,6,349.0
Marge Simpson,13,7,256.0
Marge Simpson,13,8,345.0
Marge Simpson,13,9,456.0
Marge Simpson,13,10,441.0
Marge Simpson,13,11,113.0
Marge Simpson,13,12,163.0
Marge Simpson,13,13,172.0
Marge Simpson,13,14,206.0
Marge Simpson,13,15,254.0
Marge Simpson,13,16,277.0
Marge Simpson,13,17,45.0
Marge Simpson,13,18,82.0
Marge Simpson,13,19,293.0
Marge Simpson,13,20,107.0
Marge Simpson,13,21,313.0
Marge Simpson,13,22,223.0
Marge Simpson,14,1,241.0
Marge Simpson,14,2,239.0
Marge Simpson,14,3,118.0
Marge Simpson,14,4,473.0
Marge Simpson,14,5,297.0
Marge Simpson,14,6,188.0
Marge Simpson,14,7,60.0
Marge Simpson,14,8,79.0
Marge Simpson,14,9,527.0
Marge Simpson,14,10,187.0
Marge Simpson,14,11,242.0
Marge Simpson,14,12,173.0
Marge Simpson,14,13,154.0
Marge Simpson,14,14,248.0
Marge Simpson,14,15,178.0
Marge Simpson,14,16,33.0
Marge Simpson,14,17,471.0
Marge Simpson,14,18,242.0
Marge Simpson,14,19,130.0
Marge Simpson,14,20,390.0
Marge Simpson,14,21,285.0
Marge Simpson,14,22,235.0
Marge Simpson,15,1,101.0
Marge Simpson,15,2,119.0
Marge Simpson,15,3,151.0
Marge Simpson,15,4,330.0
Marge Simpson,15,5,172.0
Marge Simpson,15,6,122.0
Marge Simpson,15,7,168.0
Marge Simpson,15,8,436.0
Marge Simpson,15,9,142.0
Marge Simpson,15,10,516.0
Marge Simpson,15,11,227.0
Marge Simpson,15,12,230.0
Marge Simpson,15,13,244.0
Marge Simpson,15,14,225.0
Marge Simpson,15,15,520.0
Marge Simpson,15,16,126.0
Marge Simpson,15,17,313.0
Marge Simpson,15,18,472.0
Marge Simpson,15,19,197.0
Marge Simpson,15,20,483.0
Marge Simpson,15,21,334.0
Marge Simpson,15,22,31.0
Marge Simpson,16,1,112.0
Marge Simpson,16,2,657.0
Marge Simpson,16,3,538.0
Marge Simpson,16,4,529.0
Marge Simpson,16,5,105.0
Marge Simpson,16,6,78.0
Marge Simpson,16,7,544.0
Marge Simpson,16,8,169.0
Marge Simpson,16,9,163.0
Marge Simpson,16,10,346.0
Marge Simpson,16,11,94.0
Marge Simpson,16,12,131.0
Marge Simpson,16,13,640.0
Marge Simpson,16,14,326.0
Marge Simpson,16,15,121.0
Marge Simpson,16,16,402.0
Marge Simpson,16,17,217.0
Marge Simpson,16,18,135.0
Marge Simpson,16,19,230.0
Marge Simpson,16,20,154.0
Marge Simpson,16,21,382.0
Marge Simpson,17,1,439.0
Marge Simpson,17,2,325.0
Marge Simpson,17,3,371.0
Marge Simpson,17,4,158.0
Marge Simpson,17,5,574.0
Marge Simpson,17,6,134.0
Marge Simpson,17,7,318.0
Marge Simpson,17,8,201.0
Marge Simpson,17,9,54.0
Marge Simpson,17,10,254.0
Marge Simpson,17,11,157.0
Marge Simpson,17,12,113.0
Marge Simpson,17,13,160.0
Marge Simpson,17,14,392.0
Marge Simpson,17,15,404.0
Marge Simpson,17,16,126.0
Marge Simpson,17,17,77.0
Marge Simpson,17,18,243.0
Marge Simpson,17,19,155.0
Marge Simpson,17,20,656.0
Marge Simpson,17,21,214.0
Marge Simpson,17,22,418.0
Marge Simpson,18,1,157.0
Marge Simpson,18,2,181.0
Marge Simpson,18,3,407.0
Marge Simpson,18,4,82.0
Marge Simpson,18,5,181.0
Marge Simpson,18,6,93.0
Marge Simpson,18,7,349.0
Marge Simpson,18,8,142.0
Marge Simpson,18,9,400.0
Marge Simpson,18,10,249.0
Marge Simpson,18,11,193.0
Marge Simpson,18,12,120.0
Marge Simpson,18,13,233.0
Marge Simpson,18,14,107.0
Marge Simpson,18,15,162.0
Marge Simpson,18,16,252.0
Marge Simpson,18,17,576.0
Marge Simpson,18,18,288.0
Marge Simpson,18,19,231.0
Marge Simpson,18,20,134.0
Marge Simpson,18,21,165.0
Marge Simpson,18,22,185.0
Marge Simpson,19,1,195.0
Marge Simpson,19,2,306.0
Marge Simpson,19,3,213.0
Marge Simpson,19,4,481.0
Marge Simpson,19,5,211.0
Marge Simpson,19,6,169.0
Marge Simpson,19,7,315.0
Marge Simpson,19,8,208.0
Marge Simpson,19,9,143.0
Marge Simpson,19,10,129.0
Marge Simpson,19,11,579.0
Marge Simpson,19,12,63.0
Marge Simpson,19,13,45.0
Marge Simpson,19,14,240.0
Marge Simpson,19,15,252.0
Marge Simpson,19,16,287.0
Marge Simpson,19,17,191.0
Marge Simpson,19,18,168.0
Marge Simpson,19,19,185.0
Marge Simpson,19,20,16.0
Marge Simpson,20,1,245.0
Marge Simpson,20,2,327.0
Marge Simpson,20,3,243.0
Marge Simpson,20,5,367.0
Marge Simpson,20,6,150.0
Marge Simpson,20,7,107.0
Marge Simpson,20,8,107.0
Marge Simpson,20,9,246.0
Marge Simpson,20,10,123.0
Marge Simpson,20,11,110.0
Marge Simpson,20,12,278.0
Marge Simpson,20,13,178.0
Marge Simpson,20,14,238.0
Marge Simpson,20,15,389.0
Marge Simpson,20,16,119.0
Marge Simpson,20,17,53.0
Marge Simpson,20,18,171.0
Marge Simpson,20,19,340.0
Marge Simpson,20,20,454.0
Marge Simpson,21,1,47.0
Marge Simpson,21,2,14.0
Marge Simpson,21,3,466.0
Marge Simpson,21,4,200.0
Marge Simpson,21,5,344.0
Marge Simpson,21,7,50.0
Marge Simpson,21,8,168.0
Marge Simpson,21,9,120.0
Marge Simpson,21,10,37.0
Marge Simpson,21,11,273.0
Marge Simpson,21,12,314.0
Marge Simpson,21,13,187.0
Marge Simpson,21,14,367.0
Marge Simpson,21,15,52.0
Marge Simpson,21,16,151.0
Marge Simpson,21,17,59.0
Marge Simpson,21,18,139.0
Marge Simpson,21,19,102.0
Marge Simpson,21,20,155.0
Marge Simpson,21,21,147.0
Marge Simpson,21,22,276.0
Marge Simpson,21,23,170.0
Marge Simpson,22,1,113.0
Marge Simpson,22,2,203.0
Marge Simpson,22,3,139.0
Marge Simpson,22,4,231.0
Marge Simpson,22,5,380.0
Marge Simpson,22,6,149.0
Marge Simpson,22,7,172.0
Marge Simpson,22,8,179.0
Marge Simpson,22,9,82.0
Marge Simpson,22,10,361.0
Marge Simpson,22,11,45.0
Marge Simpson,22,12,81.0
Marge Simpson,22,13,319.0
Marge Simpson,22,14,47.0
Marge Simpson,22,15,75.0
Marge Simpson,22,16,239.0
Marge Simpson,22,17,289.0
Marge Simpson,22,18,70.0
Marge Simpson,22,19,241.0
Marge Simpson,22,20,135.0
Marge Simpson,22,21,150.0
Marge Simpson,22,22,135.0
Marge Simpson,23,1,173.0
Marge Simpson,23,2,58.0
Marge Simpson,23,3,90.0
Marge Simpson,23,4,37.0
Marge Simpson,23,5,574.0
Marge Simpson,23,6,66.0
Marge Simpson,23,7,234.0
Marge Simpson,23,8,91.0
Marge Simpson,23,9,193.0
Marge Simpson,23,10,166.0
Marge Simpson,23,11,133.0
Marge Simpson,23,12,64.0
Marge Simpson,23,13,291.0
Marge Simpson,23,14,310.0
Marge Simpson,23,15,126.0
Marge Simpson,23,16,201.0
Marge Simpson,23,17,87.0
Marge Simpson,23,18,229.0
Marge Simpson,23,19,268.0
Marge Simpson,23,20,185.0
Marge Simpson,23,21,228.0
Marge Simpson,23,22,134.0
Marge Simpson,24,1,120.0
Marge Simpson,24,2,220.0
Marge Simpson,24,3,598.0
Marge Simpson,24,4,185.0
Marge Simpson,24,5,19.0
Marge Simpson,24,6,213.0
Marge Simpson,24,7,380.0
Marge Simpson,24,8,115.0
Marge Simpson,24,9,277.0
Marge Simpson,24,10,134.0
Marge Simpson,24,11,447.0
Marge Simpson,24,12,136.0
Marge Simpson,24,13,282.0
Marge Simpson,24,14,359.0
Marge Simpson,24,15,128.0
Marge Simpson,24,16,48.0
Marge Simpson,24,17,356.0
Marge Simpson,24,18,225.0
Marge Simpson,24,19,288.0
Marge Simpson,24,20,391.0
Marge Simpson,24,21,179.0
Marge Simpson,24,22,729.0
Marge Simpson,25,1,176.0
Marge Simpson,25,2,124.0
Marge Simpson,25,3,184.0
Marge Simpson,25,4,268.0
Marge Simpson,25,5,234.0
Marge Simpson,25,6,143.0
Marge Simpson,25,7,75.0
Marge Simpson,25,8,336.0
Marge Simpson,25,9,268.0
Marge Simpson,25,10,112.0
Marge Simpson,25,11,344.0
Marge Simpson,25,12,114.0
Marge Simpson,25,13,278.0
Marge Simpson,25,14,181.0
Marge Simpson,25,15,425.0
Marge Simpson,25,16,132.0
Marge Simpson,25,17,363.0
Marge Simpson,25,18,210.0
Marge Simpson,25,19,63.0
Marge Simpson,25,21,427.0
Marge Simpson,25,22,36.0
Marge Simpson,26,1,131.0
Marge Simpson,26,2,209.0
Marge Simpson,26,3,591.0
Marge Simpson,26,4,259.0
Marge Simpson,26,5,142.0
Marge Simpson,26,6,102.0
Marge Simpson,26,7,238.0
Marge Simpson,26,8,166.0
Marge Simpson,26,9,280.0
Marge Simpson,26,10,96.0
Marge Simpson,26,11,233.0
Marge Simpson,26,12,90.0
Marge Simpson,26,13,236.0
Marge Simpson,26,14,228.0
Marge Simpson,26,15,32.0
Marge Simpson,26,16,450.0
Milhouse Van Houten,1,1,19.0
Milhouse Van Houten,1,2,9.0
Milhouse Van Houten,1,3,0.0
Milhouse Van Houten,1,4,0.0
Milhouse Van Houten,1,5,29.0
Milhouse Van Houten,1,6,0.0
Milhouse Van Houten,1,7,0.0
Milhouse Van Houten,1,8,6.0
Milhouse Van Houten,1,9,0.0
Milhouse Van Houten,1,10,24.0
Milhouse Van Houten,1,11,18.0
Milhouse Van Houten,1,12,0.0
Milhouse Van Houten,1,13,0.0
Milhouse Van Houten,2,1,10.0
Milhouse Van Houten,2,2,2.0
Milhouse Van Houten,2,3,0.0
Milhouse Van Houten,2,4,0.0
Milhouse Van Houten,2,5,22.0
Milhouse Van Houten,2,6,0.0
Milhouse Van Houten,2,7,0.0
Milhouse Van Houten,2,8,38.0
Milhouse Van Houten,2,9,12.0
Milhouse Van Houten,2,10,0.0
Milhouse Van Houten,2,11,0.0
Milhouse Van Houten,2,12,0.0
Milhouse Van Houten,2,13,4.0
Milhouse Van Houten,2,14,5.0
Milhouse Van Houten,2,15,0.0
Milhouse Van Houten,2,16,0.0
Milhouse Van Houten,2,17,0.0
Milhouse Van Houten,2,18,0.0
Milhouse Van Houten,2,19,11.0
Milhouse Van Houten,2,20,9.0
Milhouse Van Houten,2,21,161.0
Milhouse Van Houten,2,22,0.0
Milhouse Van Houten,3,1,8.0
Milhouse Van Houten,3,2,0.0
Milhouse Van Houten,3,3,0.0
Milhouse Van Houten,3,4,18.0
Milhouse Van Houten,3,5,82.0
Milhouse Van Houten,3,6,28.0
Milhouse Van Houten,3,7,0.0
Milhouse Van Houten,3,8,0.0
Milhouse Van Houten,3,9,17.0
Milhouse Van Houten,3,10,0.0
Milhouse Van Houten,3,11,0.0
Milhouse Van Houten,3,12,0.0
Milhouse Van Houten,3,13,1.0
Milhouse Van Houten,3,14,0.0
Milhouse Van Houten,3,15,0.0
Milhouse Van Houten,3,16,17.0
Milhouse Van Houten,3,17,0.0
Milhouse Van Houten,3,18,21.0
Milhouse Van Houten,3,19,0.0
Milhouse Van Houten,3,20,0.0
Milhouse Van Houten,3,21,0.0
Milhouse Van Houten,3,22,26.0
Milhouse Van Houten,3,23,269.0
Milhouse Van Houten,3,24,0.0
Milhouse Van Houten,4,1,14.0
Milhouse Van Houten,4,2,0.0
Milhouse Van Houten,4,3,0.0
Milhouse Van Houten,4,4,5.0
Milhouse Van Houten,4,5,0.0
Milhouse Van Houten,4,6,17.0
Milhouse Van Houten,4,7,0.0
Milhouse Van Houten,4,8,0.0
Milhouse Van Houten,4,9,0.0
Milhouse Van Houten,4,10,0.0
Milhouse Van Houten,4,11,0.0
Milhouse Van Houten,4,12,0.0
Milhouse Van Houten,4,13,0.0
Milhouse Van Houten,4,14,15.0
Milhouse Van Houten,4,15,35.0
Milhouse Van Houten,4,16,6.0
Milhouse Van Houten,4,17,0.0
Milhouse Van Houten,4,18,0.0
Milhouse Van Houten,4,19,0.0
Milhouse Van Houten,4,20,2.0
Milhouse Van Houten,4,21,9.0
Milhouse Van Houten,4,22,21.0
Milhouse Van Houten,5,1,10.0
Milhouse Van Houten,5,2,26.0
Milhouse Van Houten,5,3,0.0
Milhouse Van Houten,5,4,0.0
Milhouse Van Houten,5,5,89.0
Milhouse Van Houten,5,6,0.0
Milhouse Van Houten,5,7,17.0
Milhouse Van Houten,5,8,99.0
Milhouse Van Houten,5,9,12.0
Milhouse Van Houten,5,10,10.0
Milhouse Van Houten,5,11,0.0
Milhouse Van Houten,5,12,32.0
Milhouse Van Houten,5,13,0.0
Milhouse Van Houten,5,14,0.0
Milhouse Van Houten,5,15,0.0
Milhouse Van Houten,5,16,12.0
Milhouse Van Houten,5,17,0.0
Milhouse Van Houten,5,18,66.0
Milhouse Van Houten,5,19,58.0
Milhouse Van Houten,5,20,11.0
Milhouse Van Houten,5,21,19.0
Milhouse Van Houten,5,22,18.0
Milhouse Van Houten,6,1,33.0
Milhouse Van Houten,6,2,17.0
Milhouse Van Houten,6,3,0.0
Milhouse Van Houten,6,4,0.0
Milhouse Van Houten,6,5,2.0
Milhouse Van Houten,6,6,27.0
Milhouse Van Houten,6,7,50.0
Milhouse Van Houten,6,8,55.0
Milhouse Van Houten,6,9,0.0
Milhouse Van Houten,6,10,91.0
Milhouse Van Houten,6,11,0.0
Milhouse Van Houten,6,12,0.0
Milhouse Van Houten,6,13,0.0
Milhouse Van Houten,6,14,18.0
Milhouse Van Houten,6,15,35.0
Milhouse Van Houten,6,16,16.0
Milhouse Van Houten,6,17,54.0
Milhouse Van Houten,6,18,2.0
Milhouse Van Houten,6,19,22.0
Milhouse Van Houten,6,20,0.0
Milhouse Van Houten,6,21,90.0
Milhouse Van Houten,6,22,15.0
Milhouse Van Houten,6,23,3.0
Milhouse Van Houten,6,24,207.0
Milhouse Van Houten,6,25,4.0
Milhouse Van Houten,7,1,0.0
Milhouse Van Houten,7,2,263.0
Milhouse Van Houten,7,3,20.0
Milhouse Van Houten,7,4,205.0
Milhouse Van Houten,7,5,0.0
Milhouse Van Houten,7,6,0.0
Milhouse Van Houten,7,7,17.0
Milhouse Van Houten,7,8,0.0
Milhouse Van Houten,7,9,18.0
Milhouse Van Houten,7,10,0.0
Milhouse Van Houten,7,11,111.0
Milhouse Van Houten,7,12,41.0
Milhouse Van Houten,7,13,0.0
Milhouse Van Houten,7,14,0.0
Milhouse Van Houten,7,15,38.0
Milhouse Van Houten,7,16,6.0
Milhouse Van Houten,7,17,0.0
Milhouse Van Houten,7,18,21.0
Milhouse Van Houten,7,19,0.0
Milhouse Van Houten,7,20,251.0
Milhouse Van Houten,7,21,64.0
Milhouse Van Houten,7,22,0.0
Milhouse Van Houten,7,23,0.0
Milhouse Van Houten,7,24,31.0
Milhouse Van Houten,7,25,102.0
Milhouse Van Houten,8,1,0.0
Milhouse Van Houten,8,2,20.0
Milhouse Van Houten,8,3,13.0
Milhouse Van Houten,8,4,0.0
Milhouse Van Houten,8,5,60.0
Milhouse Van Houten,8,6,50.0
Milhouse Van Houten,8,7,97.0
Milhouse Van Houten,8,8,0.0
Milhouse Van Houten,8,9,0.0
Milhouse Van Houten,8,10,11.0
Milhouse Van Houten,8,11,0.0
Milhouse Van Houten,8,12,0.0
Milhouse Van Houten,8,13,0.0
Milhouse Van Houten,8,14,21.0
Milhouse Van Houten,8,15,3.0
Milhouse Van Houten,8,16,7.0
Milhouse Van Houten,8,17,0.0
Milhouse Van Houten,8,18,10.0
Milhouse Van Houten,8,19,58.0
Milhouse Van Houten,8,20,51.0
Milhouse Van Houten,8,21,0.0
Milhouse Van Houten,8,22,0.0
Milhouse Van Houten,8,23,66.0
Milhouse Van Houten,8,24,0.0
Milhouse Van Houten,8,25,0.0
Milhouse Van Houten,9,1,0.0
Milhouse Van Houten,9,2,0.0
Milhouse Van Houten,9,3,24.0
Milhouse Van Houten,9,4,0.0
Milhouse Van Houten,9,5,12.0
Milhouse Van Houten,9,6,21.0
Milhouse Van Houten,9,7,0.0
Milhouse Van Houten,9,8,12.0
Milhouse Van Houten,9,9,0.0
Milhouse Van Houten,9,10,11.0
Milhouse Van Houten,9,11,0.0
Milhouse Van Houten,9,12,0.0
Milhouse Van Houten,9,13,0.0
Milhouse Van Houten,9,14,204.0
Milhouse Van Houten,9,15,0.0
Milhouse Van Houten,9,16,0.0
Milhouse Van Houten,9,17,39.0
Milhouse Van Houten,9,18,6.0
Milhouse Van Houten,9,19,31.0
Milhouse Van Houten,9,20,4.0
Milhouse Van Houten,9,21,26.0
Milhouse Van Houten,9,22,0.0
Milhouse Van Houten,9,23,31.0
Milhouse Van Houten,9,24,72.0
Milhouse Van Houten,9,25,0.0
Milhouse Van Houten,10,1,114.0
Milhouse Van Houten,10,2,0.0
Milhouse Van Houten,10,3,10.0
Milhouse Van Houten,10,4,0.0
Milhouse Van Houten,10,5,0.0
Milhouse Van Houten,10,6,0.0
Milhouse Van Houten,10,7,1.0
Milhouse Van Houten,10,8,0.0
Milhouse Van Houten,10,9,9.0
Milhouse Van Houten,10,10,0.0
Milhouse Van Houten,10,11,99.0
Milhouse Van Houten,10,12,6.0
Milhouse Van Houten,10,13,0.0
Milhouse Van Houten,10,14,0.0
Milhouse Van Houten,10,15,0.0
Milhouse Van Houten,10,16,4.0
Milhouse Van Houten,10,17,5.0
Milhouse Van Houten,10,18,106.0
Milhouse Van Houten,10,19,23.0
Milhouse Van Houten,10,20,11.0
Milhouse Van Houten,10,21,5.0
Milhouse Van Houten,10,22,0.0
Milhouse Van Houten,10,23,0.0
Milhouse Van Houten,11,1,0.0
Milhouse Van Houten,11,2,30.0
Milhouse Van Houten,11,3,19.0
Milhouse Van Houten,11,4,11.0
Milhouse Van Houten,11,5,0.0
Milhouse Van Houten,11,6,8.0
Milhouse Van Houten,11,7,0.0
Milhouse Van Houten,11,8,13.0
Milhouse Van Houten,11,9,91.0
Milhouse Van Houten,11,10,0.0
Milhouse Van Houten,11,11,108.0
Milhouse Van Houten,11,12,0.0
Milhouse Van Houten,11,13,7.0
Milhouse Van Houten,11,14,0.0
Milhouse Van Houten,11,15,0.0
Milhouse Van Houten,11,16,7.0
Milhouse Van Houten,11,17,59.0
Milhouse Van Houten,11,18,0.0
Milhouse Van Houten,11,19,0.0
Milhouse Van Houten,11,20,90.0
Milhouse Van Houten,11,21,14.0
Milhouse Van Houten,11,22,0.0
Milhouse Van Houten,12,1,0.0
Milhouse Van Houten,12,2,2.0
Milhouse Van Houten,12,3,15.0
Milhouse Van Houten,12,4,10.0
Milhouse Van Houten,12,5,17.0
